exp_subject_id,Task_Name,Trial_Nr,participant_spacePress2,practice_catseg_scramble,scramble_cat_1,scramble_cat_3,scramble_cat_4,scramble_catseg_4,scramble_level,scramble_m_1,scramble_m_2,scramble_m_3,scramble_open_3,scramble_p_1,scramble_p_2,scramble_p_3
355545.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
355545.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
355545.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
355545.0,InstructionsMemOpen,1.0,,,,,,,,,,,,,,
355545.0,Consent,1.0,,,,,,,,,,,,,,
357422.0,Post-Survey,1.0,,,,,,,,,,,,,,
357422.0,OpenEndedSeg_3,1.0,"""times=1642718531863;1642718616472;1642718631904;1642718648480;1642718662313---values=;17131;32563;49139;62972""",,,,,,,,,,8B,,,
357422.0,OpenEndedSeg_3,2.0,"""times=1642718666813;1642718746552;1642718758041;1642718796096---values=;13576;25065;63120""",,,,,,,,,,intact,,,
357422.0,OpenEndedSeg_3,3.0,"""times=1642718799074;1642718869384;1642718875344;1642718884792;1642718891776;1642718896912;1642718900328;1642718906224;1642718911832;1642718916312---values=;6747;12707;22156;29140;34276;37692;43588;49196;53676""",,,,,,,,,,1B,,,
357422.0,OpenEndedSeg_3,4.0,"""times=1642718926133;1642718998536;1642719002648;1642719006528;1642719013655;1642719027848;1642719030359;1642719034367;1642719039143;1642719046823---values=;5252;9364;13244;20371;34563;37075;41083;45859;53539""",,,,,,,,,,2B,,,
357422.0,OpenEndedSeg_3,5.0,"""times=1642719060369;1642719132712;1642719137616;1642719146384;1642719149616;1642719152816;1642719159192;1642719161696;1642719176880;1642719181112;1642719186103;1642719191624---values=;4539;9443;18211;21443;24643;31019;33523;48707;52939;57930;63451""",,,,,,,,,,2B,,,
357422.0,OpenEndedSeg_3,6.0,"""times=1642719195913;1642719278720;1642719287576;1642719303768;1642719319983---values=;16378;25234;41426;57641""",,,,,,,,,,intact,,,
357422.0,OpenEndedSeg_3,7.0,"""times=1642719328636;1642719413184;1642719429272---values=;16967;33055""",,,,,,,,,,8B,,,
357422.0,OpenEndedSeg_3,8.0,"""times=1642719463718;1642719535840;1642719537768;1642719539984;1642719543975;1642719547688;1642719557504;1642719565184;1642719569560;1642719575528;1642719578431;1642719583952;1642719594072---values=;5068;6996;9212;13203;16916;26732;34412;38788;44756;47659;53180;63300""",,,,,,,,,,1B,,,
357422.0,Ready?,1.0,,,,,,,,,,,,,,
357422.0,Practice_OpenEnded,1.0,"""times=1642718462664;1642718472920;1642718488064;1642718497088;1642718518072---values=14765;25021;40165;49189;70173""",,,,,,,,,,,,,
357422.0,Instructions_Open,1.0,,,,,,,,,,,,,,
357422.0,Prediction_2,1.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,2.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,3.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,4.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,5.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,6.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,7.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,8.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,9.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,10.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,11.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,12.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,13.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,14.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,15.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,16.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,17.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,18.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,19.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,20.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,21.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,22.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,23.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,24.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,25.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,26.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,27.0,,,,,,,,,,,,,1B,
357422.0,Prediction_2,28.0,,,,,,,,,,,,,2B,
357422.0,Prediction_2,29.0,,,,,,,,,,,,,8B,
357422.0,Prediction_2,30.0,,,,,,,,,,,,,2B,
357422.0,Ready?,1.0,,,,,,,,,,,,,,
357422.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
357422.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
357422.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
357422.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
357422.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
357422.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
357422.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
357422.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
357422.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
357422.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
357422.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
357422.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
357422.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
357422.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
357422.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
357422.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
357422.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
357422.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
357422.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
357422.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
357422.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
357422.0,Consent,1.0,,,,,,,,,,,,,,
344106.0,Post-Survey,1.0,,,,,,,,,,,,,,
344106.0,CategorizationSeg_3,1.0,,,,intact,,,,,,,,,,
344106.0,CategorizationSeg_3,2.0,,,,8B,,,,,,,,,,
344106.0,CategorizationSeg_3,3.0,,,,1B,,,,,,,,,,
344106.0,CategorizationSeg_3,4.0,,,,8B,,,,,,,,,,
344106.0,CategorizationSeg_3,5.0,,,,intact,,,,,,,,,,
344106.0,CategorizationSeg_3,6.0,,,,1B,,,,,,,,,,
344106.0,CategorizationSeg_3,7.0,,,,2B,,,,,,,,,,
344106.0,CategorizationSeg_3,8.0,,,,2B,,,,,,,,,,
344106.0,Ready?,1.0,,,,,,,,,,,,,,
344106.0,Practice_Categorization,1.0,,8B,,,,,,,,,,,,
344106.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
344106.0,Prediction_2,1.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,2.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,3.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,4.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,5.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,6.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,7.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,8.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,9.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,10.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,11.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,12.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,13.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,14.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,15.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,16.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,17.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,18.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,19.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,20.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,21.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,22.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,23.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,24.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,25.0,,,,,,,,,,,,,2B,
344106.0,Prediction_2,26.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,27.0,,,,,,,,,,,,,8B,
344106.0,Prediction_2,28.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,29.0,,,,,,,,,,,,,1B,
344106.0,Prediction_2,30.0,,,,,,,,,,,,,1B,
344106.0,Ready?,1.0,,,,,,,,,,,,,,
344106.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
344106.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
344106.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
344106.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
344106.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
344106.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
344106.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
344106.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
344106.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
344106.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
344106.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
344106.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
344106.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
344106.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
344106.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
344106.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
344106.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
344106.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
344106.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
344106.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
344106.0,InstructionsPredCat,1.0,,,,,,,,,,,,,,
344106.0,Consent,1.0,,,,,,,,,,,,,,
481798.0,Consent,1.0,,,,,,,,,,,,,,
481798.0,InstructionsMemOpen,1.0,,,,,,,,,,,,,,
481798.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
481798.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
481798.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
481798.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
481798.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
481798.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
481798.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
481798.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
481798.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
481798.0,Instructions_Memory,1.0,,,,,,,,,,,,,,
481798.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
481798.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
481798.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
481798.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
481798.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
481798.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
481798.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
481798.0,Practice_Memory,1.0,,,,,,,,,,,,,,
481798.0,Practice_Memory,2.0,,,,,,,,,,,,,,
481798.0,Practice_Memory,3.0,,,,,,,,,,,,,,
481798.0,Ready?,1.0,,,,,,,,,,,,,,
481798.0,Memory_2,1.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,2.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,3.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,4.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,5.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,6.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,7.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,8.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,9.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,10.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,11.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,12.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,13.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,14.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,15.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,16.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,17.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,18.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,19.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,20.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,21.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,22.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,23.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,24.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,25.0,,,,,,,,,2B,,,,,
481798.0,Memory_2,26.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,27.0,,,,,,,,,1B,,,,,
481798.0,Memory_2,28.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,29.0,,,,,,,,,8B,,,,,
481798.0,Memory_2,30.0,,,,,,,,,8B,,,,,
481798.0,Instructions_Open,1.0,,,,,,,,,,,,,,
481798.0,Practice_OpenEnded,1.0,"""times=1661972224706;1661972235556;1661972248430;1661972263369;1661972271794;1661972293293---values=1534;12384;25258;40197;48621;70121""",,,,,,,,,,,,,
481798.0,Ready?,1.0,,,,,,,,,,,,,,
481798.0,OpenEndedSeg_3,1.0,"""times=1661972307802;1661972382090;1661972389595;1661972395212;1661972412015;1661972421462;1661972428144---values=;7196;14702;20319;37122;46569;53251""",,,,,,,,,,2B,,,
481798.0,OpenEndedSeg_3,2.0,"""times=1661972442029;1661972519326;1661972526359;1661972553875;1661972557988;1661972568743---values=;9980;17013;44529;48642;59397""",,,,,,,,,,8B,,,
481798.0,OpenEndedSeg_3,3.0,"""times=1661972576617;1661972654531;1661972661092;1661972676566;1661972684978;1661972693537;1661972705587---values=;10342;16903;32377;40789;49348;61398""",,,,,,,,,,8B,,,
481798.0,OpenEndedSeg_3,4.0,"""times=1661972711698;1661972790231;1661972808458;1661972835486---values=;12387;30614;57642""",,,,,,,,,,intact,,,
481798.0,OpenEndedSeg_3,5.0,"""times=1661972843878;1661972927461;1661972936173;1661972970717---values=;17332;26044;60588""",,,,,,,,,,intact,,,
481798.0,OpenEndedSeg_3,6.0,"""times=1661972976264;1661973048646;1661973056912;1661973060864;1661973068107;1661973082914;1661973095485;1661973105006---values=;4688;12954;16906;24149;38956;51527;61048""",,,,,,,,,,2B,,,
481798.0,OpenEndedSeg_3,7.0,"""times=1661973111560;1661973192356;1661973206255;1661973220623;1661973231905---values=;13605;27504;41872;53154""",,,,,,,,,,1B,,,
481798.0,OpenEndedSeg_3,8.0,"""times=1661973245868;1661973318199;1661973328800;1661973339819;1661973351018;1661973357830;1661973364437;1661973366654;1661973373296---values=;4836;15437;26456;37655;44467;51074;53291;59933""",,,,,,,,,,1B,,,
364201.0,Post-Survey,1.0,,,,,,,,,,,,,,
364201.0,OpenEndedSeg_4,1.0,"""times=1643510561330;1643510629231;1643510633075;1643510640900;1643510648960;1643510653316;1643510656956;1643510661501;1643510676879---values=;4826;8670;16495;24555;28911;32550;37096;52473""",,,,2B,,,,,,,,,
364201.0,OpenEndedSeg_4,2.0,"""times=1643510687926;1643510757701;1643510763522;1643510771576;1643510783352;1643510786168;1643510793895;1643510805888---values=;6661;12482;20536;32312;35128;42855;54848""",,,,1B,,,,,,,,,
364201.0,OpenEndedSeg_4,3.0,"""times=1643510814559;1643510891761;1643510932571;1643510942508---values=;9956;50766;60703""",,,,1B,,,,,,,,,
364201.0,OpenEndedSeg_4,4.0,"""times=1643510949459;1643511051162---values=;34325""",,,,intact,,,,,,,,,
364201.0,OpenEndedSeg_4,5.0,"""times=1643511084357;1643511155363;1643511163852;1643511169737;1643511189444;1643511196746;1643511207509---values=;4460;12949;18834;38541;45843;56606""",,,,2B,,,,,,,,,
364201.0,OpenEndedSeg_4,6.0,"""times=1643511217820;1643511297246;1643511325226---values=;16460;44440""",,,,intact,,,,,,,,,
364201.0,OpenEndedSeg_4,7.0,"""times=1643511344171;1643511427114;1643511436193;1643511461762---values=;16445;25524;51093""",,,,8B,,,,,,,,,
364201.0,OpenEndedSeg_4,8.0,"""times=1643511477597;1643511560564;1643511577374;1643511593439---values=;16429;33239;49304""",,,,8B,,,,,,,,,
364201.0,Ready?,1.0,,,,,,,,,,,,,,
364201.0,Practice_OpenEnded,1.0,"""times=1643510486945;1643510499663;1643510516178;1643510522866;1643510544032---values=12337;25055;41570;48258;69424""",,,,,,,,,,,,,
364201.0,Instructions_Open,1.0,,,,,,,,,,,,,,
364201.0,Memory_1,1.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,2.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,3.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,4.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,5.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,6.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,7.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,8.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,9.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,10.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,11.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,12.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,13.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,14.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,15.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,16.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,17.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,18.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,19.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,20.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,21.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,22.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,23.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,24.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,25.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,26.0,,,,,,,,1B,,,,,,
364201.0,Memory_1,27.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,28.0,,,,,,,,2B,,,,,,
364201.0,Memory_1,29.0,,,,,,,,8B,,,,,,
364201.0,Memory_1,30.0,,,,,,,,1B,,,,,,
364201.0,Ready?,1.0,,,,,,,,,,,,,,
364201.0,Practice_Memory,1.0,,,,,,,,,,,,,,
364201.0,Practice_Memory,2.0,,,,,,,,,,,,,,
364201.0,Practice_Memory,3.0,,,,,,,,,,,,,,
364201.0,Instructions_Memory,1.0,,,,,,,,,,,,,,
364201.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
364201.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
364201.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
364201.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
364201.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
364201.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
364201.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
364201.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
364201.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
364201.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
364201.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
364201.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
364201.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
364201.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
364201.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
364201.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
364201.0,InstructionsMemOpen,1.0,,,,,,,,,,,,,,
364201.0,Consent,1.0,,,,,,,,,,,,,,
347584.0,Post-Survey,1.0,,,,,,,,,,,,,,
347584.0,CategorizationSeg_3,1.0,,,,8B,,,,,,,,,,
347584.0,CategorizationSeg_3,2.0,,,,intact,,,,,,,,,,
347584.0,CategorizationSeg_3,3.0,,,,8B,,,,,,,,,,
347584.0,CategorizationSeg_3,4.0,,,,intact,,,,,,,,,,
347584.0,CategorizationSeg_3,5.0,,,,2B,,,,,,,,,,
347584.0,CategorizationSeg_3,6.0,,,,2B,,,,,,,,,,
347584.0,CategorizationSeg_3,7.0,,,,1B,,,,,,,,,,
347584.0,CategorizationSeg_3,8.0,,,,1B,,,,,,,,,,
347584.0,Ready?,1.0,,,,,,,,,,,,,,
347584.0,Practice_Categorization,1.0,,2B,,,,,,,,,,,,
347584.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
347584.0,Prediction_2,1.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,2.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,3.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,4.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,5.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,6.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,7.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,8.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,9.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,10.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,11.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,12.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,13.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,14.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,15.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,16.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,17.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,18.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,19.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,20.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,21.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,22.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,23.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,24.0,,,,,,,,,,,,,2B,
347584.0,Prediction_2,25.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,26.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,27.0,,,,,,,,,,,,,8B,
347584.0,Prediction_2,28.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,29.0,,,,,,,,,,,,,1B,
347584.0,Prediction_2,30.0,,,,,,,,,,,,,2B,
347584.0,Ready?,1.0,,,,,,,,,,,,,,
347584.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
347584.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
347584.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
347584.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
347584.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
347584.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
347584.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
347584.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
347584.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
347584.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
347584.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
347584.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
347584.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
347584.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
347584.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
347584.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
347584.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
347584.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
347584.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
347584.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
347584.0,InstructionsPredCat,1.0,,,,,,,,,,,,,,
347584.0,Consent,1.0,,,,,,,,,,,,,,
355341.0,Post-Survey,1.0,,,,,,,,,,,,,,
355341.0,OpenEndedSeg_4,1.0,,,,,2B,,,,,,,,,
355341.0,OpenEndedSeg_4,2.0,,,,,intact,,,,,,,,,
355341.0,OpenEndedSeg_4,3.0,"""times=1642532898096;1642532900484---values=44336;46724""",,,,1B,,,,,,,,,
355341.0,OpenEndedSeg_4,4.0,"""times=1642532921423---values=""",,,,1B,,,,,,,,,
355341.0,OpenEndedSeg_4,5.0,,,,,2B,,,,,,,,,
355341.0,OpenEndedSeg_4,6.0,,,,,8B,,,,,,,,,
355341.0,OpenEndedSeg_4,7.0,,,,,intact,,,,,,,,,
355341.0,OpenEndedSeg_4,8.0,,,,,8B,,,,,,,,,
355341.0,Ready?,1.0,,,,,,,,,,,,,,
355341.0,Practice_OpenEnded,1.0,,,,,,,,,,,,,,
355341.0,Instructions_Open,1.0,,,,,,,,,,,,,,
355341.0,Prediction_1,1.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,2.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,3.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,4.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,5.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,6.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,7.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,8.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,9.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,10.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,11.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,12.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,13.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,14.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,15.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,16.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,17.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,18.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,19.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,20.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,21.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,22.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,23.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,24.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,25.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,26.0,,,,,,,,,,,,8B,,
355341.0,Prediction_1,27.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,28.0,,,,,,,,,,,,2B,,
355341.0,Prediction_1,29.0,,,,,,,,,,,,1B,,
355341.0,Prediction_1,30.0,,,,,,,,,,,,1B,,
355341.0,Ready?,1.0,,,,,,,,,,,,,,
355341.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
355341.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
355341.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
